iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
77,0.7239923224568139,1696877185,False,78,1faf0_00001,2023-10-09_14-46-25,0.10511302947998047,7.936500310897827,90597,M-Q60T6533T0,127.0.0.1,7.936500310897827,78,
78,0.7236854571293226,1696877185,False,79,1faf0_00001,2023-10-09_14-46-25,0.10062885284423828,8.037129163742065,90597,M-Q60T6533T0,127.0.0.1,8.037129163742065,79,
79,0.7233863423760525,1696877185,False,80,1faf0_00001,2023-10-09_14-46-25,0.10301089286804199,8.140140056610107,90597,M-Q60T6533T0,127.0.0.1,8.140140056610107,80,
80,0.7230946882217091,1696877185,False,81,1faf0_00001,2023-10-09_14-46-25,0.1018369197845459,8.241976976394653,90597,M-Q60T6533T0,127.0.0.1,8.241976976394653,81,
81,0.7228102189781023,1696877185,False,82,1faf0_00001,2023-10-09_14-46-25,0.10090398788452148,8.342880964279175,90597,M-Q60T6533T0,127.0.0.1,8.342880964279175,82,
82,0.7225326723749438,1696877185,False,83,1faf0_00001,2023-10-09_14-46-25,0.10460114479064941,8.447482109069824,90597,M-Q60T6533T0,127.0.0.1,8.447482109069824,83,
83,0.7222617987533393,1696877185,False,84,1faf0_00001,2023-10-09_14-46-25,0.10381793975830078,8.551300048828125,90597,M-Q60T6533T0,127.0.0.1,8.551300048828125,84,
84,0.7219973603167621,1696877186,False,85,1faf0_00001,2023-10-09_14-46-26,0.10414814949035645,8.655448198318481,90597,M-Q60T6533T0,127.0.0.1,8.655448198318481,85,
85,0.7217391304347827,1696877186,False,86,1faf0_00001,2023-10-09_14-46-26,0.1025850772857666,8.758033275604248,90597,M-Q60T6533T0,127.0.0.1,8.758033275604248,86,
86,0.7214868929952729,1696877186,False,87,1faf0_00001,2023-10-09_14-46-26,0.10137295722961426,8.859406232833862,90597,M-Q60T6533T0,127.0.0.1,8.859406232833862,87,
87,0.7212404418011895,1696877186,False,88,1faf0_00001,2023-10-09_14-46-26,0.10503292083740234,8.964439153671265,90597,M-Q60T6533T0,127.0.0.1,8.964439153671265,88,
88,0.7209995800083999,1696877186,False,89,1faf0_00001,2023-10-09_14-46-26,0.10284900665283203,9.067288160324097,90597,M-Q60T6533T0,127.0.0.1,9.067288160324097,89,
89,0.720764119601329,1696877186,False,90,1faf0_00001,2023-10-09_14-46-26,0.10236597061157227,9.169654130935669,90597,M-Q60T6533T0,127.0.0.1,9.169654130935669,90,
90,0.7205338809034908,1696877186,False,91,1faf0_00001,2023-10-09_14-46-26,0.1003119945526123,9.269966125488281,90597,M-Q60T6533T0,127.0.0.1,9.269966125488281,91,
91,0.7203086921202275,1696877186,False,92,1faf0_00001,2023-10-09_14-46-26,0.10219287872314453,9.372159004211426,90597,M-Q60T6533T0,127.0.0.1,9.372159004211426,92,
92,0.7200883889112094,1696877186,False,93,1faf0_00001,2023-10-09_14-46-26,0.10480117797851562,9.476960182189941,90597,M-Q60T6533T0,127.0.0.1,9.476960182189941,93,
93,0.7198728139904611,1696877187,False,94,1faf0_00001,2023-10-09_14-46-27,0.10117816925048828,9.57813835144043,90597,M-Q60T6533T0,127.0.0.1,9.57813835144043,94,
94,0.7196618167518679,1696877187,False,95,1faf0_00001,2023-10-09_14-46-27,0.10165810585021973,9.67979645729065,90597,M-Q60T6533T0,127.0.0.1,9.67979645729065,95,
95,0.719455252918288,1696877187,False,96,1faf0_00001,2023-10-09_14-46-27,0.10280919075012207,9.782605648040771,90597,M-Q60T6533T0,127.0.0.1,9.782605648040771,96,
96,0.719252984212553,1696877187,False,97,1faf0_00001,2023-10-09_14-46-27,0.10152220726013184,9.884127855300903,90597,M-Q60T6533T0,127.0.0.1,9.884127855300903,97,
97,0.7190548780487805,1696877187,False,98,1faf0_00001,2023-10-09_14-46-27,0.10071396827697754,9.98484182357788,90597,M-Q60T6533T0,127.0.0.1,9.98484182357788,98,
98,0.7188608072425501,1696877187,False,99,1faf0_00001,2023-10-09_14-46-27,0.10338592529296875,10.08822774887085,90597,M-Q60T6533T0,127.0.0.1,10.08822774887085,99,
99,0.718670649738611,1696877187,False,100,1faf0_00001,2023-10-09_14-46-27,0.10510516166687012,10.19333291053772,90597,M-Q60T6533T0,127.0.0.1,10.19333291053772,100,
